fecha_de_registro,tipo_divorcio,el_nacionalidad,el_f_nacimiento,el_loc_nacimiento,el_mpo_nacimiento,el_edo_nacimiento,el_pais_nacimiento,el_edad,el_mpo_habita,el_edo_habita,el_pais_habita,el_ingreso,el_ocupacion,el_loc_habita,ella_nacionalidad,ella_f_nacimiento,fecha_de_registro_2,ella_loc_nacimiento,ella_mpo_nacimiento,ella_edo_nacimiento,ella_pais_nacimiento,ella_edad,ella_loc_habita,ella_mpo_habita,ella_edo_habita,ella_pais_habita,ella_ocupacion,ella_ingreso,fecha,localidad,municipio,entidad_federativa,el_escolaridad,el_trabajo,ella_escolaridad,ella_trabajo,años_matrimonio,meses_matrimonio,num_hijos,custodia
2013-08-21,Necesario,MEXICANA,09/05/1977,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,36,XALAPA,VERACRUZ,MEXICO,NA,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,21/06/1978,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,35,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,5000,1998-02-14,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PROFESIONAL,EMPLEADO,15,NA,1,MADRE
2014-08-21,Voluntario,MEXICANA,15/07/1977,COATZACOALCOS,COATZACOALCOS,VERACRUZ,MEXICO,37,XALAPA,VERACRUZ,MEXICO,7500,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,04/02/1984,1984-04-28,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,30,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,9000,2011-04-16,XALAPA,XALAPA,VERACRUZ,SECUNDARIA,EMPLEADO,PROFESIONAL,EMPLEADO,3,5,NA,NA
2000-09-21,Voluntario,MEXICANA,24/03/1974,DISTRITO FEDERAL,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,26,XALAPA,VERACRUZ,MEXICO,5400,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,06/11/1964,1965-01-07,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,35,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,LIC. EN EDUCACION,5000,1997-01-31,XALAPA,XALAPA,VERACRUZ,SECUNDARIA,EMPLEADO,PROFESIONAL,EMPLEADO,3,7,NA,NA
2000-09-21,Necesario,MEXICANA,17/02/1958,MECACALCO,ALTOTONGA,VERACRUZ,MEXICO,42,XALAPA,VERACRUZ,MEXICO,1400,FONTANERO,XALAPA-ENRIQUEZ,MEXICANA,NA,NA,MECACALCO,ALTOTONGA,VERACRUZ,MEXICO,35,NA,NA,NA,NA,NA,NA,1986-03-10,XALAPA,XALAPA,VERACRUZ,PRIMARIA,EMPLEADO,NA,NA,14,6,NA,NA
2001-09-21,Voluntario,MEXICANA,08/09/1945,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,56,TONAYAN,VERACRUZ,MEXICO,4000,JUBILADO,TONAYAN,MEXICANA,25/08/1949,1949-08-27,ANGEL R. CABADA,ANGEL R. CABADA,VERACRUZ,MEXICO,52,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,AMA DE CASA,NA,1978-10-07,PACHUQUILLA DE LA REFORMA,PACHUCA,HIDALGO,PREPARATORIA,NO TRABAJA,PRIMARIA,NO TRABAJA,23,NA,3,NA
2004-09-21,Voluntario,MEXICANA,09/05/1972,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,32,XALAPA,VERACRUZ,MEXICO,3800,CONTADOR PUBLICO,XALAPA-ENRIQUEZ,MEXICANA,18/06/1973,1973-07-04,VERACRUZ,VERACRUZ,VERACRUZ,MEXICO,31,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,ING. MECANICA ELECTRICA,6000,1999-05-15,VERACRUZ,VERACRUZ,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,EMPLEADO,5,NA,NA,NA
2006-09-21,Necesario,MEXICANA,NA,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,NA,XALAPA,VERACRUZ,MEXICO,NA,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,29/05/1971,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,35,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,NA,1994-07-11,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PROFESIONAL,EMPLEADO,12,NA,1,MADRE
2006-09-21,Necesario,MEXICANA,08/10/1966,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,39,XALAPA,VERACRUZ,MEXICO,NA,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,15/05/1970,NA,TANTOYUCA,TANTOYUCA,VERACRUZ,MEXICO,36,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,NA,1988-11-21,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PREPARATORIA,EMPLEADO,17,NA,1,NA
2006-09-21,Necesario,MEXICANA,19/04/1970,TLAPACOYAN,TLAPACOYAN,VERACRUZ,MEXICO,36,XALAPA,VERACRUZ,MEXICO,NA,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,04/04/1969,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,37,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADO,NA,1991-12-07,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PREPARATORIA,EMPLEADO,15,NA,2,NA
2009-09-21,Necesario,MEXICANA,12/12/1973,MARTINEZ DE LA TORRE,MARTINEZ DE LA TORRE,VERACRUZ,MEXICO,35,XALAPA,VERACRUZ,MEXICO,7200,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,21/03/1977,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,32,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,ESTUDIANTE,NA,1996-03-30,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PREPARATORIA,NO TRABAJA,12,NA,1,MADRE
2009-09-21,Necesario,MEXICANA,21/10/1967,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,41,NA,NA,NA,NA,EMPLEADO,NA,MEXICANA,01/03/1972,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,37,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,8000,1993-04-05,XALAPA,XALAPA,VERACRUZ,NA,NA,PREPARATORIA,EMPLEADO,9,NA,2,MADRE
2011-09-21,Necesario,MEXICANA,04/10/1977,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,33,LERDO DE TEJADA,VERACRUZ,MEXICO,NA,EMPLEADO,LERDO DE TEJADA,MEXICANA,07/09/1979,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,32,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,ENFERMERA,NA,1997-10-03,XALAPA,XALAPA,VERACRUZ,NA,NA,NA,NA,12,NA,NA,NA
2012-09-21,Voluntario,MEXICANA,31/05/1984,JUCHIQUE DE FERRER,JUCHIQUE DE FERRER,VERACRUZ,MEXICO,28,XALAPA,VERACRUZ,MEXICO,5000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,07/10/1989,1989-10-16,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,22,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,ABOGADA,5000,2009-12-07,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,EMPLEADO,2,8,NA,NA
2009-10-21,Voluntario,MEXICANA,28/08/1961,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,48,XALAPA,VERACRUZ,MEXICO,3000,CHOFER,XALAPA-ENRIQUEZ,MEXICANA,16/04/1961,1962-01-23,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,48,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,AMA DE CASA,NA,1981-11-20,ACATLAN,ACATLAN,VERACRUZ,SECUNDARIA,EMPLEADO,PRIMARIA,NO TRABAJA,25,NA,2,NA
2010-10-21,Voluntario,MEXICANA,27/08/1977,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,33,XALAPA,VERACRUZ,MEXICO,5000,COMERCIANTE,XALAPA-ENRIQUEZ,MEXICANA,12/10/1977,1978-05-11,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,32,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,DOCENTE,5000,2006-05-20,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,ESTABLECIMIENTO,PROFESIONAL,EMPLEADO,4,4,NA,NA
2000-11-21,Voluntario,MEXICANA,21/03/1965,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,35,XALAPA,VERACRUZ,MEXICO,700,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,25/01/1978,1984-09-12,ANGEL R. CABADA,ANGEL R. CABADA,VERACRUZ,MEXICO,22,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,1900,1993-06-03,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,SECUNDARIA,EMPLEADO,7,5,1,MADRE
2000-11-21,Necesario,MEXICANA,15/08/1957,DISTRITO FEDERAL,DISTRITO FEDERAL,TLALPAN,MEXICO,43,DISTRITO FEDERAL,COYOACAN,MEXICO,8000,MUSICO,DISTRITO FEDERAL,MEXICANA,20/11/1954,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,45,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,7648,1978-02-26,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,PATRON O EMPRESARIO,PROFESIONAL,PATRON O EMPRESARIO,21,NA,2,NA
2001-11-21,Voluntario,MEXICANA,31/10/1968,SANTA FE,SANTA FE,DISTRITO FEDERAL,MEXICO,33,XALAPA,VERACRUZ,MEXICO,1200,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,17/07/1971,1971-12-20,NICOLAS BLANCO,LA ANTIGUA,VERACRUZ,MEXICO,30,NICOLAS BLANCO,LA ANTIGUA,VERACRUZ,MEXICO,LABORES DOMESTICAS,NA,1988-10-28,CARDEL,LA ANTIGUA,VERACRUZ,PRIMARIA,EMPLEADO,SECUNDARIA,NO TRABAJA,13,1,1,MADRE
2001-11-21,Voluntario,MEXICANA,02/11/1962,TLAPACOYAN,TLAPACOYAN,VERACRUZ,MEXICO,39,XALAPA,VERACRUZ,MEXICO,2500,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,27/08/1961,1965-11-30,LA JOYA,ACAJETE,VERACRUZ,MEXICO,40,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,3000,1980-02-09,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PROFESIONAL,EMPLEADO,20,9,2,MADRE
2002-11-21,Voluntario,MEXICANA,26/11/1971,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,30,XALAPA,VERACRUZ,MEXICO,3000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,28/11/1973,1974-02-06,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,28,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,6000,1996-12-26,XALAPA,XALAPA,VERACRUZ,SECUNDARIA,EMPLEADO,PROFESIONAL,EMPLEADO,5,10,1,MADRE
2003-11-21,Voluntario,MEXICANA,20/02/1979,CORDOBA,CORDOBA,VERACRUZ,MEXICO,24,XALAPA,VERACRUZ,MEXICO,NA,ESTUDIANTE,XALAPA-ENRIQUEZ,MEXICANA,24/04/1978,1978-05-23,LAGUNAS EL BARRIO DE LA SOLEDAD,JUCHITAN,OAXACA,MEXICO,25,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,ESTUDIANTE,NA,1999-01-16,MATIAS ROMERO,JUCHITAN,OAXACA,PROFESIONAL,NO TRABAJA,PROFESIONAL,NO TRABAJA,4,10,1,MADRE
2003-11-21,Voluntario,MEXICANA,07/11/1965,COATEPEC,COATEPEC,VERACRUZ,MEXICO,38,XALAPA,VERACRUZ,MEXICO,143600,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,07/06/1960,1960-12-24,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,43,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,2500,1988-12-17,BANDERILLA,BANDERILLA,VERACRUZ,SECUNDARIA,EMPLEADO,PROFESIONAL,EMPLEADO,14,11,1,MADRE
2003-11-21,Voluntario,MEXICANA,22/10/1974,MINATITLAN,MINATITLAN,VERACRUZ,MEXICO,29,XALAPA,VERACRUZ,MEXICO,8600,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,26/08/1974,1974-10-28,VERACRUZ,VERACRUZ,VERACRUZ,MEXICO,29,MINATITLAN,MINATITLAN,VERACRUZ,MEXICO,LABORES DOMESTICAS,NA,1999-12-27,MINATITLAN,MINATITLAN,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,NO TRABAJA,13,11,2,NA
2003-11-21,Voluntario,MEXICANA,30/03/1971,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,32,XALAPA,VERACRUZ,MEXICO,2600,EMPLEADO,EL CASTILLO,MEXICANA,06/05/1974,1974-07-03,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,29,EL CASTILLO,XALAPA,VERACRUZ,MEXICO,LABORES DOMESTICAS,NA,1992-09-30,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,SECUNDARIA,NO TRABAJA,11,1,1,MADRE
2003-11-21,Voluntario,MEXICANA,28/05/1972,DISTRITO FEDERAL,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,31,XALAPA,VERACRUZ,MEXICO,36000,EMPRESARIO,XALAPA-ENRIQUEZ,MEXICANA,12/06/1976,1977-01-29,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,27,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,5000,2000-06-10,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,ESTABLECIMIENTO,PROFESIONAL,EMPLEADO,3,5,1,MADRE
2003-11-21,Voluntario,MEXICANA,01/09/1979,VERACRUZ,VERACRUZ,VERACRUZ,MEXICO,24,XALAPA,VERACRUZ,MEXICO,3000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,25/02/1980,1980-06-21,"NAUCALPAN","NAUCALPAN",MEXICO,MEXICO,23,COATEPEC,COATEPEC,VERACRUZ,MEXICO,ESTUDIANTE,NA,1999-05-15,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PREPARATORIA,NO TRABAJA,4,5,2,MADRE
2003-11-21,Voluntario,MEXICANA,11/01/1966,ALVARADO,ALVARADO,VERACRUZ,MEXICO,37,XALAPA,VERACRUZ,MEXICO,7000,MAESTRO,XALAPA-ENRIQUEZ,MEXICANA,03/11/1967,1967-11-23,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,36,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,10000,1991-06-13,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,EMPLEADO,12,5,1,MADRE
2003-11-21,Voluntario,MEXICANA,07/02/1972,TLALNEPANTLA,TLALNEPANTLA,MEXICO,MEXICO,31,XALAPA,VERACRUZ,MEXICO,17000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,25/10/1973,1973-10-23,DISTRITO FEDERAL,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,30,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,CONTADOR PUBLICO,NA,2000-07-08,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,ESTABLECIMIENTO,3,4,NA,NA
2005-11-21,Voluntario,MEXICANA,09/01/1970,DISTRITO FEDERAL,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,35,XALAPA,VERACRUZ,MEXICO,3000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,31/01/1983,1983-04-05,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,22,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,2200,2003-04-04,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PREPARATORIA,EMPLEADO,2,NA,NA,NA
2005-11-21,Necesario,MEXICANA,26/08/1971,ATLIXCO,PUEBLA,PUEBLA,MEXICO,34,XALAPA,VERACRUZ,MEXICO,5000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,06/03/1975,NA,CARDEL,LA ANTIGUA,VERACRUZ,MEXICO,30,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,1500,1994-08-08,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,NA,SECUNDARIA,EMPLEADO,11,NA,NA,NA
2006-11-21,Necesario,MEXICANA,30/06/1972,ORIZABA,ORIZABA,VERACRUZ,MEXICO,34,XALAPA,VERACRUZ,MEXICO,4000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,23/06/1973,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,33,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,LABORES DOMESTICAS,NA,1998-12-22,XALAPA,XALAPA,VERACRUZ,NA,EMPLEADO,NA,NO TRABAJA,7,NA,1,MADRE
2006-11-21,Necesario,MEXICANA,20/11/1954,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,51,XICO,VERACRUZ,MEXICO,NA,EMPLEADO,SAN MARCOS,MEXICANA,13/12/1951,NA,POZA RICA,POZA RICA,VERACRUZ,MEXICO,54,POZA RICA,POZA RICA,VERACRUZ,MEXICO,EMPLEADA,12000,1976-08-21,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PROFESIONAL,EMPLEADO,24,NA,2,NA
2006-11-21,Necesario,MEXICANA,30/06/1971,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,35,XALAPA,VERACRUZ,MEXICO,7500,CONTRATISTA,XALAPA-ENRIQUEZ,MEXICANA,16/03/1983,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,23,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,COMERCIANTE,3000,2005-03-14,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,SECUNDARIA,EMPLEADO,1,8,1,NA
2006-11-21,Voluntario,MEXICANA,02/06/1969,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,37,XALAPA,VERACRUZ,MEXICO,7000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,05/04/1974,1974-05-25,DISTRITO FEDERAL,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,32,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,7000,2003-08-01,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,EMPLEADO,3,NA,NA,NA
2007-11-21,Voluntario,MEXICANA,16/04/1966,PEROTE,PEROTE,VERACRUZ,MEXICO,41,VERACRUZ,VERACRUZ,MEXICO,15000,EMPLEADO,VERACRUZ,MEXICANA,15/07/1972,1972-12-28,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,35,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,LIC. EN NUTRICION,15000,2000-11-03,PEROTE,PEROTE,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,EMPLEADO,7,NA,NA,NA
2008-11-21,Necesario,MEXICANA,20/01/1954,ATZALAN,ATZALAN,VERACRUZ,MEXICO,54,XALAPA,VERACRUZ,MEXICO,NA,PENSIONADO,XALAPA-ENRIQUEZ,MEXICANA,12/04/1954,NA,ATZALAN,ATZALAN,VERACRUZ,MEXICO,54,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,AMA DE CASA,NA,1973-05-07,XALAPA,XALAPA,VERACRUZ,PRIMARIA,NO TRABAJA,PRIMARIA,NO TRABAJA,35,NA,4,NA
2008-11-21,Necesario,MEXICANA,14/02/1981,XICO,XICO,VERACRUZ,MEXICO,27,XALAPA,VERACRUZ,MEXICO,4600,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,15/09/1981,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,27,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,AMA DE CASA,NA,2005-02-22,XALAPA,XALAPA,VERACRUZ,SECUNDARIA,EMPLEADO,PREPARATORIA,NO TRABAJA,3,NA,1,NA
2008-11-21,Necesario,MEXICANA,20/05/1962,LOMA IGUANA,LA ANTIGUA,VERACRUZ,MEXICO,46,XALAPA,VERACRUZ,MEXICO,3545,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,01/12/1955,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,52,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,4826,1986-05-20,XALAPA,XALAPA,VERACRUZ,SECUNDARIA,EMPLEADO,PROFESIONAL,EMPLEADO,22,NA,2,NA
2008-11-21,Necesario,MEXICANA,22/05/1977,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,31,XALAPA,VERACRUZ,MEXICO,5000,ABOGADO,XALAPA-ENRIQUEZ,MEXICANA,14/03/1978,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,30,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,ABOGADA,10000,2002-10-18,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,EMPLEADO,3,NA,1,NA
2008-11-21,Necesario,MEXICANA,24/01/1981,TEZIUTLAN,TEZIUTLAN,VERACRUZ,MEXICO,27,XALAPA,VERACRUZ,MEXICO,5000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,20/03/1983,NA,DISTRITO FEDERAL,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,25,ALTO LUCERO,ALTO LUCERO,VERACRUZ,MEXICO,AMA DE CASA,NA,2007-07-02,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PROFESIONAL,NO TRABAJA,1,NA,1,NA
2012-11-21,Necesario,MEXICANA,20/02/1975,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,37,XALAPA,VERACRUZ,MEXICO,19194,INFORMATICO,XALAPA-ENRIQUEZ,MEXICANA,17/06/1980,NA,INDEPENDENCIA,YECUATLA,VERACRUZ,MEXICO,32,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,TECNICO,12000,2002-06-28,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PREPARATORIA,EMPLEADO,10,3,2,MADRE
2012-11-21,Voluntario,MEXICANA,16/05/1954,CORDOBA,CORDOBA,VERACRUZ,MEXICO,58,XALAPA,VERACRUZ,MEXICO,4000,COMERCIANTE,XALAPA-ENRIQUEZ,MEXICANA,19/09/1959,1959-11-19,CIUDAD MENDOZA,CIUDAD MENDOZA,VERACRUZ,MEXICO,53,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,AMA DE CASA,NA,1982-07-17,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,TRABAJADOR POR SU PROPIA CUENTA O EN VIA PUBLICA,SECUNDARIA,NO TRABAJA,30,NA,1,NA
2013-11-21,Necesario,MEXICANA,11/03/1965,MEXICO,MEXICO,DISTRITO FEDERAL,MEXICO,48,XALAPA,VERACRUZ,MEXICO,3000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,27/11/1964,NA,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,48,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,5000,1987-05-14,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PROFESIONAL,EMPLEADO,25,NA,2,NA
2000-12-21,Voluntario,MEXICANA,27/02/1965,BANDERILLA,BANDERILLA,VERACRUZ,MEXICO,35,XALAPA,VERACRUZ,MEXICO,5000,ING. CIVIL,XALAPA-ENRIQUEZ,MEXICANA,26/09/1963,1964-01-28,JICALTEPEC,"NAUTLA",VERACRUZ,MEXICO,37,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,7000,1993-07-09,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,PATRON O EMPRESARIO,PROFESIONAL,EMPLEADO,7,NA,1,MADRE
2000-12-21,Voluntario,MEXICANA,12/08/1968,XALAPA - ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,32,XALAPA,VERACRUZ,MEXICO,3000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,18/05/1973,1973-06-08,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,27,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,2000,1993-02-26,XALAPA,XALAPA,VERACRUZ,PROFESIONAL,EMPLEADO,PREPARATORIA,EMPLEADO,7,10,2,MADRE
2000-12-21,Voluntario,MEXICANA,28/06/1962,ACAMUCHITLAN,DISTRITO FEDERAL,DISTRITO FEDERAL,MEXICO,38,XALAPA,VERACRUZ,MEXICO,2500,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,13/03/1963,1963-04-16,XIUTETELCO,XIUTETELCO,PUEBLA,MEXICO,37,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,AMA DE CASA,NA,1999-01-21,MARTINEZ DE LA TORRE,MARTINEZ DE LA TORRE,VERACRUZ,SECUNDARIA,EMPLEADO,SECUNDARIA,NO TRABAJA,1,10,NA,NA
2001-12-21,Voluntario,MEXICANA,01/02/1971,CORDOBA,CORDOBA,VERACRUZ,MEXICO,30,XALAPA,VERACRUZ,MEXICO,3000,EMPLEADO,XALAPA-ENRIQUEZ,MEXICANA,11/08/1974,1974-10-08,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,27,XALAPA-ENRIQUEZ,XALAPA,VERACRUZ,MEXICO,EMPLEADA,4800,1994-08-18,XALAPA,XALAPA,VERACRUZ,PREPARATORIA,EMPLEADO,PROFESIONAL,EMPLEADO,11,4,NA,MADRE
